start_time,japanese_text,chinese_text
0:01:32.84,サビの荒ぶる転調大好き,超喜欢副歌的狂暴转调
0:01:32.93,ここの変調すき,喜欢这里的变调
0:01:33.18,あのってあのあの！？,那个是那个那个！？
0:01:33.23,あのってあのあの！？,那个是那个那个！？
0:01:34.18,マジで腐ってるのは地球のほうだな…,真的腐烂的是地球那边啊…
0:01:34.76,もちもちまりなかわいい,软糯软糯的茉莉奈好可爱
0:01:35.15,死体が喋ってる,尸体在说话
0:01:36.62,文句言うな侵入者が,别抱怨了，入侵者
0:01:36.90,どっかのマザコンニュータイプもそう言ってた,某个恋母情结的Newtype也这么说过
0:01:41.00,これ地上波だったらopカットされてたな,这个要是在电视台播的话op会被剪掉吧
0:01:43.09,止まるんじゃねぇぞ・・・・,不要停下来啊・・・・
0:01:43.71,逆だったかもしんねぇ…,说不定反过来…
0:01:43.87,ディープステートの陰謀で不時着させられた救世主系ウルトラマン系タコ型宇宙人,因为deep state的阴谋而迫降的救世主系奥特曼系章鱼型外星人
0:01:45.07,何故こうならなかったのか,为什么没变成这样呢
0:01:45.18,存在しないルート,不存在的route
0:01:45.26,もうまりなちゃんの指は永遠に止まったままなんだよなぁ,茉莉奈酱的手指已经永远停下来了啊…
0:01:45.48,なんでこうならなかったんや………,为什么没变成这样啊………
0:01:45.54,百合アニメだっピよ！,是百合动画piko哟！
0:01:45.79,このOP続ける意味ある？,继续这个OP有意义吗？
0:01:46.50,仲直りリボンって仲直りのために使われることあるんか？,和好缎带真的有为了和好用过吗？
0:01:46.96,タコピー「女の子は女の子同士で恋愛するのがいいと思うっピ！」,章鱼噼「我觉得女孩子和女孩子恋爱比较好piko！」
0:01:47.29,でもそうはならなかった、ならなかったんだよ,但并没有变成那样，没有啊
0:01:47.65,"まり×しず > しず×まり ? ""Happy"" : ""Happy""","茉莉×静 > 静×茉莉 ? ""Happy"" : ""Happy"""
0:01:48.31,ここの歌詞が本質的なメッセージ,这里的歌词是本质的message
0:01:49.43,ここすき,喜欢这里
0:01:49.76,どうしてこうならなかった,为什么没有变成这样
0:01:49.84,もうないんだよなぁ,已经没有了啊
0:01:50.15,ここから百合ルートに入れる保険があるんですか！？,从这里开始有能进入百合route的保险吗！？
0:01:50.23,百合アニメかな？,是百合动画吗？
0:01:50.34,たこぴ＾～,章鱼噼＾～
0:01:51.60,もはやOPの映像だけが癒し,事到如今只有OP画面是治愈的了
0:01:52.06,まぁBPO提出用映像だし…それにしてもOP詐欺も甚だしいが,嘛毕竟是BPO提交用影像…即便如此OP欺诈也太严重了
0:01:52.34,内容知らされてないOP,没被告知内容的OP
0:01:52.46,ありえなかった世界,不可能存在过的世界
0:01:53.40,尊い,尊
0:01:53.68,でもそうはならなかった ならなかったんだよ,但并没有变成那样 没有啊
0:01:54.64,タコピーの妄想,章鱼噼的妄想
0:01:55.70,ハピラキ！,Hapiraki！
0:01:56.84,チャッピーかわいい、チャッピーと結婚したい,chappy好可爱，想和chappy结婚
0:01:58.04,キミドリさん,黄绿小姐
0:01:58.40,この歌詞私のことだ…,这歌词说的是我啊…
0:02:01.09,呪術廻戦並みの嘘OP,咒术回战级别的骗人OP
0:02:02.35,まりなちゃん何らかの方法で復活とかあるの？OP的に,茉莉奈酱会用什么方法复活吗？从OP来看
0:02:02.82,視聴者も置いていかないで,也别把观众丢下啊
0:02:03.25,お　い　て　逝　か　な　い　で,别　丢　下　我　去　死
0:02:03.64,誰の言葉なんだろう,是谁的话呢
0:02:04.25,チャッピーに置いていかれてしまった,被小啾丢下了
0:02:04.32,2番はまりな視点の歌になってるからフルで聴いてほしい,第2段是茉莉奈视角的歌希望大家听full版
0:02:05.57,お口がぽかん！,嘴巴都张开了！
0:02:05.59,第3話　シーツの白さは心の白さ,第3话 床单的白是心灵的白
0:02:05.73,OP詐欺,OP欺诈
0:02:06.73,お口がぽかん！（※原作煽り文）,张口结舌！（※原作宣传语）
0:02:07.45,これが皆殺し編ですか・・・,这就是皆杀篇吗・・・
0:02:08.18,ぷすぷす難民はインヒューマンズに帰ってもろて,pusupusu难民请回Inhumans去
0:02:08.81,事前予告には仲良くしてるシーンあった,事前预告里有关系很好的场景
0:02:09.25,いやな、事件だったね…,真是个，讨厌的事件呢…
0:02:10.28,ひぐらし,寒蝉
0:02:10.36,ロズウェル事件,罗斯威尔事件
0:02:10.58,ドクダミと手繋いでる！？,和鱼腥草牵着手！？
0:02:12.34,あ,啊
0:02:12.37,あ,啊
0:02:12.53,あ,啊
0:02:12.63,あ,啊
0:02:13.00,や,呀
0:02:13.43,あ,啊
0:02:14.03,あ,啊
0:02:14.15,消すか…,干掉吗…
0:02:14.31,あ,啊
0:02:14.77,うわ,唔哇
0:02:14.87,あっ,啊っ
0:02:15.03,あ,啊
0:02:15.11,こいつも消さないと,这家伙也得除掉才行
0:02:15.40,あ,啊
0:02:15.46,あ,啊
0:02:15.96,これはいけない,这个不行
0:02:16.00,東くんｷﾀ――(ﾟ∀ﾟ)――!!,东同学来啦——(ﾟ∀ﾟ)——!!
0:02:16.22,あ,啊
0:02:16.59,あ,啊
0:02:16.87,あ,啊
0:02:16.93,あ,啊
0:02:17.15,心肺は止まってるよ,心肺已经停了哦
0:02:17.18,あ,啊
0:02:17.19,あ,啊
0:02:17.49,消すか…,干掉吗…
0:02:17.71,消さなきゃ…,必须除掉…
0:02:18.09,あ,啊
0:02:18.34,あ,啊
0:02:18.43,何その…なに？,那是什么…什么？
0:02:18.44,ストーカー東くん,stalker东同学
0:02:18.59,東くん,东君
0:02:19.78,タコピー実は醜い肉塊説やめてよ,别再说什么TAKOPI其实是丑陋肉块的假说了
0:02:20.03,何・・・その・・・何！？,什么・・・那个・・・什么！？
0:02:20.09,あ,啊
0:02:20.25,あ,啊
0:02:20.31,認識阻害してないから,因为没有认知妨碍
0:02:20.59,なに、その…なに！？,什么、那个…什么！？
0:02:20.68,何、その…何！？,什么，那个…什么！？
0:02:20.75,あー、バレちゃったねぇ,啊—，暴露了呢
0:02:21.12,鬼つええタコピーさんに何てことを,对强得像鬼的章鱼噼先生说什么呢
0:02:21.21,今はドクダミじゃないのか,现在不是鱼腥草吗
0:02:21.52,もう逃げられないゾ♥,已经逃不掉了哦♥
0:02:21.55,いまはドクダミじゃないんだ,现在可不是鱼腥草啊
0:02:21.62,ドクダミ化してねーのかよお前w,你没变成鱼腥草吗w
0:02:21.62,あっ,啊っ
0:02:21.65,おい！言葉を慎めよ…,喂！说话注意点…
0:02:21.90,リアルタコピー見たい,想看现实版的TAKOPI
0:02:21.94,鬼強いけど逆らって大丈夫そ？,她强得像鬼，反抗她真的没问题吗？
0:02:22.12,ｗｗｗ,ｗｗｗ
0:02:22.27,第一印象：気持ち悪い,第一印象：好恶心
0:02:22.28,あ,啊
0:02:22.65,確かに何！？ってなるわなｗ,确实会变成“什么！？”这样呢w
0:02:22.96,目撃者の口を封じなきゃ…,必须把目击者封口…
0:02:23.25,あ,啊
0:02:23.36,(啓蒙を得る音),(获得启蒙的声音)
0:02:23.37,デフォルメされてるだけで実物はキッショイ可能性,只是Q版化了，实物可能很恶心
0:02:23.38,ずっと見えてない設定だと思ってた...,一直以为是看不见的设定...
0:02:23.50,ﾌｧｯ！？,哈！？
0:02:23.55,ｷｪｪｪｪｪｪｱｧｧｧｧｧｧｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧ!!,呀啊啊啊啊啊啊说——话——了——!!
0:02:24.15,ベヤァァァ！！しゃべったぁぁぁ！！！（ハッピー星人だけにハッピーセット）,呀啊啊啊！！说话了啊啊啊！！！（因为是happy星人所以是happy set）
0:02:24.68,気持ち悪い,好恶心
0:02:24.87,視線戻そうとしたら喋りだしてタコピー見直すの草,刚想移开视线就开口说话了，结果又回头看TAKOPI，笑死
0:02:24.93,ｷｪｪｪｪｪｪｱｧｧｧｧｧｧｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧ!!,呀啊啊啊啊啊啊说——话——了——!!
0:02:25.25,何、その…何？,什么，那个…什么？
0:02:25.46,ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱｱｱｱ,说———话———了———
0:02:25.66,見えるんか,看得见吗
0:02:25.81,ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱｱｱｧ,说话了啊啊啊啊啊啊啊啊
0:02:25.93,ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱ!!,说话了啊啊啊啊啊啊啊啊!!
0:02:25.94,ｼｬﾍﾞｯﾀｱｱｱ,说话了啊啊啊
0:02:26.09,お花ピン刺してないからドクダミに見えてないんだな,因为没插花发夹所以没看成鱼腥草啊
0:02:26.28,ｷｪｪｪｪｪｪｱｧｧｧｧｧｧｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧ!!!,呀啊啊啊啊啊啊说啊啊啊话啊啊啊了啊啊啊啊啊!!!
0:02:26.31,ｷｪｪｪｪｪｪｱｧｧｧｧｧｧｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧ!!!,呀啊啊啊啊啊啊说啊啊啊话啊啊啊了啊啊啊啊啊!!!
0:02:27.53,あれｼｬﾍﾞｯﾀｱｱｱがない,咦没有“说话了啊啊啊”
0:02:27.97,このタコ人コロしてますよ,这章鱼杀人咯
0:02:28.12,ｷｪｪｪｪｪｪｱｧｧｧｧｧｧｼｬｧﾍﾞｯﾀｧｧｧｧｧｧｧ!!,呀啊啊啊啊啊啊说——话——了——!!
0:02:28.28,あ,啊
0:02:28.50,あーあ、見ちゃったね。,啊—啊，看到了呢。
0:02:28.65,ひぐらしのなく頃に　蛸殴り編,寒蝉鸣泣之时 殴章篇
0:02:29.18,葉っぱに変えないから･･･,因为没变成叶子･･･
0:02:29.33,みつかっちった,被发现了
0:02:29.71,ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱ,说话了啊啊啊啊啊啊啊
0:02:29.91,あ,啊
0:02:29.96,あ,啊
0:02:30.00,見られちまった・・。,被看到了・・。
0:02:30.06,あ,啊
0:02:30.08,あ,啊
0:02:30.18,見られちゃったからには...もうね...,既然被看到了…那就没办法了…
0:02:30.28,あっ,啊っ
0:02:30.43,あｗｗ,啊ww
0:02:30.47,あ,啊
0:02:30.59,あｗ,啊w
0:02:30.61,ひぐらしのなく頃に,寒蝉鸣泣之时
0:02:30.68,ひ　ぐ　ら　し　の　な　く　頃　に,寒蝉鸣泣之时
0:02:31.08,超速理解,超速理解
0:02:31.15,はい,はい
0:02:31.19,知り過ぎちゃったねぇ,知道得太多了呢
0:02:31.22,ひぐらしのなく頃に,寒蝉鸣泣之时
0:02:31.28,まっずい,糟了
0:02:31.34,あ,啊
0:02:31.50,あっ,啊っ
0:02:31.53,お前もう生きて帰れねぇな？,你已经回不去了吧？
0:02:31.61,あ,啊
0:02:31.78,お前は知りすぎた,你知道得太多了
0:02:31.81,見ちゃったねぇ…,看到了呢…
0:02:31.81,あ,啊
0:02:31.81,あ,啊
0:02:31.87,あ,啊
0:02:32.15,雲母坂まりなちゃん　卒,云母坂茉莉奈同学 卒
0:02:32.22,あ,啊
0:02:32.34,これが2025年のひぐらしか,这就是2025年的寒蝉吗
0:02:32.37,あ,啊
0:02:32.49,嫌な事件だったね…,真是个讨厌的事件啊…
0:02:32.50,ひぐらしくんいつもこんな役回りだね,寒蝉君总是这种角色呢
0:02:32.62,消さないと,必须灭口
0:02:32.65,あ,啊
0:02:32.84,まずいですよ,不妙啊
0:02:32.93,もうすぐ…終わる。全部終わる……そう、ひぐらしのなく頃に,马上…就要结束了。全部都要结束了……没错，在寒蝉鸣泣之时
0:02:33.05,それが禁じられて～いたとしても～,即使那是～被禁止的～
0:02:33.12,ひぐらしないてんなぁ,寒蝉在哭呢
0:02:33.12,ひぐらしのなく頃に,寒蝉鸣泣之时
0:02:33.21,あ,啊
0:02:33.21,見られた,被看到了
0:02:33.31,嫌な事件だったね,是讨厌的事件呢
0:02:33.50,消さなきゃ,必须除掉
0:02:33.96,良いアニメじゃねえか！ひぐらしのなく頃だろ？,这不是挺好的动画吗！是寒蝉鸣泣之时吧？
0:02:34.30,共犯者,共犯者
0:02:34.31,お前もう生きて帰れねぇなぁ？,你已经回不去了吧？
0:02:34.38,あ,啊
0:02:34.40,あ,啊
0:02:34.53,あっあっ,啊啊
0:02:34.84,「お前は知り過ぎた」,「你知道得太多了」
0:02:34.87,消すしかねぇ,只能灭口了
0:02:35.33,おお,喔喔
0:02:35.43,君を始末させてもらう…💣️,我要处理掉你…💣️
0:02:35.52,もう殺すしかないねぇ,已经只能杀掉了呢
0:02:36.34,ひぐらしが鳴く季節なんか？それとも猟奇的な場面で流すBGMと勘違いしてる説なのか？,是寒蝉鸣叫的季节吗？还是说误以为是在猎奇场面放的BGM？
0:02:36.40,ざわ,ざわ
0:02:37.15, まだ使える,还能用
0:02:37.30,３人で焼肉パーティーしようぜ,3个人开烤肉party吧
0:02:37.50,夏じゃんなんでヴィヴァルディの春を流しまくったの？,明明是夏天，为什么一直放维瓦尔第的春天？
0:02:37.50,逆らう奴ら全員ぶっ殺さなきゃ,必须把所有反抗的家伙都杀光
0:02:37.77,女の子のしたいかぁ興奮してきたな,是女孩子的尸体吗兴奋起来了
0:02:37.80,まだ使える,还能用
0:02:37.87,先週より顔が絶望感に歪んでるし若干腐敗進んでね？,脸比上周更因绝望而扭曲了而且腐败是不是有点进展了？
0:02:38.06,もう変色し始めてる・・・,已经开始变色了・・・
0:02:38.28,一人やったら二人も同じ、タコピーGO！,杀一个和杀两个都一样，TAKOPI GO！
0:02:38.38,美味しそう　焼き肉にしたい,看上去很好吃 想做成烤肉
0:02:38.53,もう血の気が失せてるやん…,已经没有血色了啊…
0:02:38.63,採れたて新鮮,新鲜采摘
0:02:38.86,よし、使おう！,好，用吧！
0:02:39.06,目も閉じてやらないの嫌なリアリティあるな,连眼睛都不给闭上真是讨厌的reality
0:02:39.25,この死に顔で三回は抜ける,对着这张死脸能撸三次
0:02:39.33,すでに肌が土色,皮肤已经变成土色了
0:02:39.34,まだ使える,还能用
0:02:39.62,土気色？,土色？
